"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Austin","TX","Austin-Round Rock","Travis County",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734,1701.5,1797.5,1950,1846.5,1821.5,1995,1995,2100,1997.5,1950,2000,2000,2000,2195,2172.5,2250,2250,2300,2397.5,2335,2200,1995,1999.5,2200,2370,2500,2399,2395,2395,2500,2600,2600,2664,2695,2536,2500,2500,2500,2364.5,2500,2352,2277,2095,2200,2200,2335,2170,2356.5,2495,2500,2450,2250,2199.5,2300,2350,2258,2281,2200,2200,2100,2297.5,2275,2200,2195,2195,2195,2250,2354,2300,2500,2550,2450,2395
"San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",12,,,,,,,,,,,,,,,,,2600,2600,2525,2553,2600,2675,2572.5,2497.5,2595,2795,2500,2500,2550,2550,2500,2600,2650,2625,2700,2650,2600,2600,2600,2625,2795,2990,2985,3000,3050,2797.5,2995,2895,2900,2850,2895,3200,3295,3400,3275,3495,3300,3300,3295,3297.5,3225,3500,3500,3500,3712.5,3700,3500,3500,3597.5,3525,3500,3500,3675,3700,3625,3650,3795,3825,3772.5,3795,3652.5,3700,3700,3600,3650,3695,3697.5,3800,3800,3950,3800,3772.5,3750,3700,3717.5,3800,3800,3897.5,3900,3950,3950,3950,3992.5,3950,3900,3800,3897.5,3900,3888,3900,3950
"Jacksonville","FL","Jacksonville","Duval County",13,1395,1395,1397.5,1395,1395,1350,1350,1395,1350,1350,1410,1350,1382.5,1350,1300,1325,1350,1385,1395,1350,1300,1295,1200,1250,1295,1275,1250,1250,1265,1295,1225,1250,1200,1250,1200,1212.5,1250,1250,1300,1350,1350,1350,1350,1325,1300,1350,1300,1300,1299,1325,1349,1350,1325,1350,1300,1300,1277.5,1250,1265,1275,1250,1295,1300,1300,1350,1350,1300,1325,1300,1350,1350,1350,1340,1350,1375,1395,1399,1425,1395,1400,1375,1350,1395,1342,1325,1399,1450,1460,1475,1450,1495,1475,1495,1450,1425,1445,1445,1495,1500,1550,1539.5,1500,1495,1480,1495,1475,1495,1480,1500,1575,1552.5
"Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",14,,,,,,,,,,,,,,,,,925,999.5,997,1025,1012.5,997.5,1000,1000,995,900,900,875,865,897.5,1050,1015,900,900,850,855,932,932,997.5,1042.5,1100,1125,1125,1095,1050,1000,1000,1100,1095,1095,1100,1150,1150,1195,1175,1150,1150,1100,1125,1125,1150,1175,1172.5,1100,1150,1145,1125,1100,1095,1075,1095,1095,1097,1095,1149.5,1125,1200,1197,1195,1175,1100,1162.5,1175,1150,1195,1247.5,1290,1290,1250,1290,1290,1250,1240,1190,1150,1150,1195,1305,1345,1330,1277.5,1300,1270,1295,1215,1195,1195,1200,1207.5,1250,1295
"San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7450,7400,7145,6500,6300,6500,7000,6995,6500,6695,6847.5,6999,6995,6400,6697.5,5750,6742.5,6325,6500,6150,6225,5900,6200,6500,6500,6495,6297.5,6000,5995,6472.5,6500,6500,6250,6500,6650,6800,6982,6675,6795,6500,6695,6500,7000,7000,6595,6850
"Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",16,1397.5,1497.5,1500,1450,1572.5,1475,1450,1450,1470,1395,1350,1325,1365,1450,1400,1350,1450,1395,1385,1400,1395,1375,1395,1312.5,1400,1400,1412.5,1500,1495,1500,1495,1475,1412.5,1350,1350,1350,1325,1395,1400,1450,1400,1425,1400,1400,1350,1350,1350,1350,1325.5,1350,1350,1425,1450,1475,1495,1499,1450,1400,1400,1428,1424.5,1500,1500,1500,1500,1500,1500,1525,1525,1500,1500,1595,1595,1595,1595,1539.5,1500,1500,1547,1550,1500,1550,1495,1549,1595,1659.5,1695,1675,1650,1650,1650,1656,1650,1660,1650,1660,1690,1717.5,1774,1750,1770,1745,1727.5,1700,1695,1675,1695,1695,1695,1705,1750
"Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",17,,,,,,,,,,,,1275,1350,1350,1395,1350,1312.5,1395,1395,1395,1395,1450,1450,1395,1395,1485,1400,1395,1400,1425,1400,1395,1397.5,1395,1362.5,1350,1350,1350,1395,1432.5,1495,1430,1450,1500,1495,1400,1450,1400,1400,1450,1450,1475,1495,1495,1495,1497,1499,1499,1500,1500,1550,1592.5,1550,1550,1500,1550,1595,1595,1595,1585,1550,1595,1580,1650,1650,1650,1595,1595,1650,1650,1597.5,1695,1600,1650,1650,1700,1700,1730,1750,1795,1775,1795,1725,1695,1700,1695,1695,1750,1795,1765,1795,1800,1847.5,1825,1795,1795,1795,1762.5,1795,1800,1800
"Tucson","AZ","Tucson","Pima County",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1797.5,1678,1500,1451,1450,1431.5,1431.5,1612,1680,1800,1800,1795,1650
"Columbus","OH","Columbus","Franklin County",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1800,1650,1900,1790,1800,1800,1697,1600,1595,1595,1747.5,1800,1700,1670,1650,1650,1650,1650,1695,1600,1600,1800,1920,1900,1800,1800,1800,1780,1800,1800
"Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",20,,,,,,,,,,,,1350,1397.5,1450,1500,1595,1533,1550,1500,1495,1395,1400,1400,1395,1425,1450,1400,1495,1500,1497,1495,1495,1499,1495,1450,1450,1500,1495,1500,1562.5,1550,1550,1550,1595,1550,1535,1575,1550,1515,1500,1527.5,1595,1600,1600,1650,1609.5,1600,1575,1550,1595,1600,1599,1649.5,1685,1685,1695,1700,1668,1650,1650,1685,1695,1675,1675,1692.5,1695,1695,1695,1695,1695,1697,1695,1700,1784.5,1750,1750,1795,1832,1805.5,1875,1850,1825,1860,1850,1800,1850,1879,1879,1896,1950,1950,1980,1975,1950,1925,1925,1900,1900,1900,1941,1950
"El Paso","TX","El Paso","El Paso County",21,,,,,,,,,,,,,,,1450,1495,1450,1450,1492.5,1397.5,1400,1395,1400,1495,1500,1500,1495,1450,1395,1395,1375,1400,1385,1397.5,1400,1300,1250,1295,1275,1295,1300,1300,1297,1295,1300,1295,1300,1275,1250,1250,1280,1350,1325,1300,1300,1325,1350,1300,1300,1300,1250,1275,1300,1300,1300,1300,1300,1300,1297.5,1300,1300,1295,1295,1300,1270,1350,1255,1337,1275,1250,1295,1250,1295,1250,1250,1289,1300,1300,1300,1300,1300,1300,1295,1300,1295,1257.5,1275,1250,1300,1350,1375,1400,1450,1400,1350,1300,1300,1300,1300,1300,1300
"Denver","CO","Denver-Aurora-Lakewood","Denver County",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2600,2625,2600,2597.5,2497.5,2500,2395,2350,2500,2497.5,2400,2500,2497.5,2505,2650,2650,2500,2625,2475,2282.5,2350,2500,2600,2600,2695,2595,2497.5,2500,2600,2500,2495,2600,2600,2500,2500,2600,2695,2600,2599.5,2500,2660,2697,2600,2600,2582.5,2500,2700,2700
"Seattle","WA","Seattle-Tacoma-Bellevue","King County",23,,,,,,,,,,,,,1850,1897.5,1800,1992.5,1925,2050,2200,2200,2295,2197.5,2225,2000,2175,2195,2250,2297.5,2497.5,2400,2395,2472.5,2350,2497.5,2599.5,2650,2272.5,2475,2397.5,2475,2470,2572.5,2472.5,2500,2400,2300,2450,2395,2200,2295,2450,2597.5,2695,2650,2795,2500,2500,2495,2425,2495,2400,2500,2549.5,2895,2995,3100,2995,2895,2795,2600,2800,2995,3095,3000,2950,3080,3200,3200,3100,2977.5,2897.5,2922.5,2672.5,3000,2995,3199,3250,3272.5,3395,3500,3370,3195,2995,2985,2995,2900,2995,3125,3300,3250,3295,3450,3300,3000,2995,2800,2900,3000,3195,3247.5,3497.5
"Memphis","TN","Memphis","Shelby County",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1150,1150,1095,1095,1122.5,1095,1072.5,1072.5,995,950,950,950,950,950,950,1000,1095,1050,995,995,1000,1050,1050,995,970,995,995,1050,1095,1095,1095,1095,1095,1095,1095,1005,1005,1000,975,995,1025,1000,1085,1095,1095,1050,1095,1095,1050,950,995,995,1075,1050,985,995,950,995,975,1025,995,995,950,907.5,969,995,995,995,1062.5,1075,1050,1020,1050,1050,1000,1025,995,985,950,995,995
"Boston","MA","Boston-Cambridge-Newton","Suffolk County",25,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3000,2900,2900,2800,2800,2800,2800,2800,2850,3000,3300,3200,3200,3150,3188.5,3200,3100,3000,3000,3000,3000,3200,3300,3300,3300,3399,3238,3200,3200,3200,3200,3200,3200,3400,3625,3500,3495,3400,3340,3200,3200,3200,3200,3200,3250,3500,3700,3650,3500,3500,3400,3400,3350,3300,3300,3200,3200,3500,3795,3700,3600,3600,3600,3500,3450,3400,3400,3400,3542,3750,3800,3800,3750,3700,3600,3600,3600,3500,3450,3400,3600,3800,3950,3800,3700,3620
"Washington","DC","Washington-Arlington-Alexandria","District of Columbia",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3075,3075,3050,3225,2997,2825,2700,2675,2925,2847.5,2925,3000,3500,3500,3300,3150,2900,2825,3000,3150,3500,3000,3482.5,3300,3482.5,3500,3200,3350,3175,3000,3095,3050,3500,3600,3500,3499,3700,3895,3600,3500,3500,3375,3300,3200,3000,3487.5,3600,3925,3865,3750,3600,3500,3375,3200,3300,3400,3400,3500
"Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",27,,,,,,,,,,,,,1297.5,1395,1395,1500,1625,1650,1695,1595,1549,1495,1400,1465,1297,1495,1695,1695,1595,1695,1672.5,1550,1610,1550,1495,1510,1495,1625,1545,1650,1695,1725,1787.5,1962.5,1895,1895,1772.5,1750,1795,1750,1750,1722.5,1797.5,2047.5,2200,2100,1995,1995,1950,1995,2097.5,2100,2250,2425,2395,2297.5,2495,2495,2350,2295,2197.5,2195,2272.5,2297.5,2400,2400,2200,2495,2299.5,2400,2295,2350,2300,2295,2372.5,2295,2495,2550,2595,2497.5,2495,2300,2200,2300,2350,2299,2350,2397.5,2572.5,2495,2395,2390,2322.5,2295,2200,2295,2250,2250,2250,2295,2400
"Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",28,,,,,,,,,,,,,,,,,1547.5,1500,1595,1495,1472.5,1495,1550,1747.5,1672.5,1672.5,1771.5,1700,1695,1625,1500,1600,1500,1500,1500,1500,1600,1650,1750,1597.5,1697.5,1600,1637.5,1662.5,1685,1600,1595,1595,1450,1450,1450,1697.5,1795,1800,1697.5,1700,1645,1625,1700,1750,1700,1650,1747.5,1795,1850,1895,1800,1800,1800,1750,1725,1800,1700,1962.5,1825,1995,1925,1950,1950,1850,1795,1800,1822.5,1875,1925,1812.5,1900,2050,1962.5,1975,1995,1995,1997,1995,1985,1972.5,1950,1950,1950,1900,1895,1950,1950,1900,1850,1850,1900,1850,1950,1950,2000
"Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",29,,,,,,,,,,,,,1297.5,1250,1285,1300,1395,1295,1450,1395,1395,1385,1295,1295,1300,1335,1350,1350,1350,1395,1395,1395,1385,1395,1395,1395,1350,1350,1350,1395,1349.5,1395,1399.5,1370,1400,1395,1422.5,1395,1395,1395,1395,1425,1437.5,1450,1450,1430,1400,1415,1440,1450,1495,1495,1495,1495,1495,1500,1495,1495,1495,1499.5,1497,1499,1550,1500,1495,1597.5,1650,1695,1550,1499,1595,1500,1547.5,1660,1750,1625,1695,1750,1750,1895,1800,1795,1800,1825,1850,1837.5,1895,1900,1900,1995,1995,1975,1895,1950,1947.5,1895,1937.5,1850,1895,1950,1900
"Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1800,1580,1577.5,1400,1400,1475,1247.5,1300,1347.5,1400,1500,1550,1450,1550,1550,1450,1400,1400,1400,1400,1497.5,1500,1599,1772.5
"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930,867.5,800,895,972.5,950,925,895,900,900,925,995,999,1099.5,1075,1095,925,950,800,850,897,995,950,1000,1012.5,1000,1000,900,975,995,950,950,962.5,925,975,1012.5,997.5,1000,1100,1050,1000,997.5,1000,1000,1025,1000,1072.5,1195,1295,1150,1072.5
"Fresno","CA","Fresno","Fresno County",32,,,,,,,,,,,,,,,,,,,1695,1685,1595,1350,1350,1325,1272.5,1250,1120,1100,1100,1122.5,1195,1200,1195,1184,1150,1100,1150,1200,1225,1200,1295,1300,1350,1395,1395,1395,1400,1395,1350,1350,1372.5,1325,1395,1495,1462.5,1495,1450,1462.5,1395,1395,1450,1405,1372.5,1400,1450,1495,1495,1495,1565,1500,1450,1485,1397.5,1412.5,1500,1500,1650,1525,1550,1525,1400,1500,1425,1550,1597.5,1650,1600,1595,1600,1595,1667.5,1600,1595,1595,1595,1650,1600,1600,1695,1650,1650,1650,1625,1695,1650,1710,1700,1695,1695,1695,1750
"Omaha","NE","Omaha-Council Bluffs","Douglas County",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.5,1200,1347.5,1397.5,1395,1450,1395,1422.5,1435,1410,1425,1395,1350,1395,1400,1500,1500,1417.5,1450,1450,1422.5,1390,1275,1500,1500,1395,1395,1450,1425
"Albuquerque","NM","Albuquerque","Bernalillo County",34,,,,,,,,,,,,,,,,,,,,,,,,1295,1250,1375,1350,1200,1250,1350,1300,1250,1200,1225,1250,1290,1260,1300,1397.5,1375,1312.5,1300,1300,1300,1300,1295,1300,1295,1295,1250,1262.5,1300,1350,1350,1300,1295,1295,1295,1295,1350,1300,1295,1295,1375,1395,1340,1350,1362.5,1305,1300,1350,1300,1300,1342,1400,1350,1400,1397.5,1325,1325,1350,1334,1375,1295,1350,1350,1412.5,1414,1400,1450,1495,1400,1375,1400,1400,1350,1395,1400,1497,1500,1432.5,1495,1500,1450,1495,1440,1400,1425,1450,1450,1500
"Oklahoma City","OK","Oklahoma City","Oklahoma County",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1450,1395,1345,1295,1275,1300,1395,1395,1385,1395,1395,1350,1447.5,1395,1380,1395,1440,1495,1495,1445,1495,1495,1400,1395,1395,1395,1400,1400,1350,1345,1350,1395,1347.5,1295,1285,1235,1222.5,1262.5,1250,1335,1300,1295,1250,1295,1295,1275,1200,1275,1247.5,1295,1300,1295,1280,1300,1350,1200,1250,1250,1250,1250,1250,1225,1200,1295,1195,1195
"Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1612.5,1500,1500,1525,1500,1541,1700,1800,1900,1850,1765,1575,1600,1745,1750,1700,1695,1800,1862.5,1895,1897.5,1872.5,2028.5,1875,1975,2035,2300,2150,2197.5,2000,2200
"Kansas City","MO","Kansas City","Jackson County",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190,1000,875,975,962.5,997.5,1075,950,997.5,1125,1140,1095,997.5,1025,1072.5,1100,1100,1125,1100,1200,1200,1100,1175,1147.5,1100,1100,1050,1100,1087.5,1195
"Colorado Springs","CO","Colorado Springs","El Paso County",38,,,,,,,,1485,1560,1425,1375,1400,1397.5,1300,1400,1450,1450,1450,1485,1425,1400,1395,1350,1350,1350,1400,1450,1400,1397,1395,1395,1395,1300,1350,1395,1395,1395,1495,1425,1450,1450,1400,1400,1450,1425,1395,1400,1395,1400,1400,1450,1500,1495,1495,1495,1495,1500,1595,1550,1472.5,1495,1495,1595,1650,1625,1637.5,1645,1635,1575,1595,1525,1595,1600,1600,1600,1600,1625,1595,1600,1650,1585,1550,1595,1695,1695,1695,1750,1797.5,1750,1750,1750,1712.5,1750,1700,1700,1765,1740,1850,1850,1849,1821,1800,1795,1750,1795,1800,1800,1800,1817,1850,1895
"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.5,2300,2200,2247.5,2400,2162.5,2395,2520,2557.5,2295,2400,2400,2437.5,2375,2347.5,2462.5,2400,2450,2400,2395,2450,2422.5,2500,2397.5,2400,2437.5,2500
"Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",40,1790,1795,1800,1800,1950,1995,1995,1837.5,1800,1800,1800,1750,1750,1825,1862.5,1895,1850,1850,1800,1745,1750,1700,1700,1750,1795,1800,1850,1750,1795,1800,1795,1782.5,1762.5,1750,1700,1700,1750,1795,1785,1795,1795,1800,1750,1750,1750,1750,1750,1725,1699.5,1700,1700,1837.5,1850,1800,1800,1800,1800,1780,1795,1795,1800,1795,1850,1895,1850,1850,1797,1795,1750,1700,1750,1795,1800,1850,1850,1850,1800,1800,1850,1800,1795,1750,1800,1790,1800,1850,1850,1850,1900,1900,1895,1900,1872.5,1875,1850,1862.5,1895,1875,1900,1950,1950,1950,1910,1895,1895,1895,1895,1875,1875,1862.5,1895
"Oakland","CA","San Francisco-Oakland-Hayward","Alameda County",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3200,3300,2962.5,2935,3000,3000,3000,3197.5,2945,2935,2997.5,3095,3200,3300,3200,3100,3500,3450,3300,3350,3200,3250,3400,3300,3500,3699,3400,3350
"Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,1999,2000,1887.5,1987.5,1999.5,1962.5,1997,1885,1797,1800,2000,2000,2100,2040,1923,1897.5
"Honolulu","HI","Urban Honolulu","Honolulu County",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,3500,3300,3250,2975,2900,3000,2900,2700,2650,2900,2900,3100,3300,3497.5,3475,3086,3175,2937.5,2700,3000,3200,3000,2850,3200
